n,url,label,description
449,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32683&level=0","在這個中美貿易戰的節骨眼上，美國對華為的種種行動難免讓人有所臆測，是否為針對華為這間公司的處分，亦或是要對抗中國的崛起，而一直以來都較為親美的日本，自然也會在這起事件上表態，所以我認為日本也對華為採取這種行動是可以理解的4104044019 行銷四",""
450,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32711&level=0","我認為這次的事件只是在美中貿易戰的影響下而衍生的小衝突，而他的背後代表了美國好中國的角力，這部是是非對錯的訰問題，而是一個日本要選邊站，而他最後選擇了向美國靠攏的一個抉擇 4105052008 生科三",""
451,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32712&level=0","昆蟲四 4104036060 李晉瑞關於資訊竊聽與安全虞慮，不論是什麼國家面對到這個議題，其實國內外都有被監視，甚至，自己的政府也會監聽自己的公民。舉我自己的例子來說，目前是未服役的役男，幾年前出國去日本時，海關人員會在出關前問幾個問題，而我則是被問到關於自己祖母的事情，而這些事情，我很確定是在手機中跟家人講的，平常並沒提到這些事。所以，監聽其實處處存在，不分國內外或是否是公民，為了安全，我認為日本禁止華為是有考量的。",""
452,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32717&level=0","隨著中國國力日漸強盛，使許多國家也昂慢慢警惕而執行預防和制衡的方針。日本政府決定禁用華為設備，是害怕國防情報洩漏，也可能是要限制中國的經濟發展。無論如何，日方全面禁止華為設備將使國際情勢更為緊張。（4107032047）",""
453,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32721&level=0","對於'安全'這會不會是個假議題呢，在中美貿易戰的影響下，以美國為主軸反對中國用品的爭議，還是有待考量的，到底是利益的衝突，還是真的確定是有安全方面的問題，況且透過網際網路或是某些公司的產品也是有'安全'上的問題存在，不論是個人或是社會等等，如果要全面的探討對安全的影響，應該不是只有華為這家公司要被拿出來肅清，這背後牽扯到的事情應該不是只有資訊外洩這麼簡單，在這個時間點冒出來，讓人聯想到的反而是中美貿易戰的問題，雖然現在為休戰中，但說不定這是要各國表達立場的操作。4104033130",""
454,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32722&level=0","日本如此大動作禁用華為生產的設備我認為是不合理的，最近中美貿易戰正打得火熱，身為美國最親密的盟友當然要有所作為。何況目前沒有直接證據顯示華為生產的設備會對國家安全造成傷害，不能血口噴人。4107032045",""
455,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32729&level=0","單論究華為的產品不夠優秀，認為不會影響到日本。我覺得這太小看中國產品在世界的競爭力了。消費者在購買產品時往往特別著重價格，而原料、產地、勞力來源、運送方式......等等比較少人會注意。因此若是特別壓低價格，同樣規格之下和別牌相比，誰賣出的多可想而知。我覺得去年中國為了打進DRAM生廠市場，挖腳人才，涉嫌偷取機密。給人一種「我要win now」的感覺，而非經營一個品牌。日本和歐美國家感到憂慮，而禁用華為產品，防範於未然，合情合理。4105054028",""
456,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32738&level=0","FB已經被多次證明個資洩漏，政府怎麼不禁止?如果自己本身是政府要職，還用FB談論公事或國家機密議題?當然是不會，我想政府內部也有明定在處理公事上有哪些軟體不能使用。但日本政府內部或相關部門禁用華為的原因，華為不只有手機還有各種相關的通訊設備，譬如5G行動網路，在敵人架好的線路上通訊，當然有被竊聽的可能性非常高。另外蘋果的2015年不甩FBI要求解鎖德州槍擊案槍手的手機，連本土聯邦調查局都搞不定蘋果了，對比另一個有''可能''開後門給中國的通訊產品，國家政府要採用哪個也是可想而知的。4104054018",""
457,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32741&level=0","如上述同學所說，停用與否，老百姓不是基於安全的，而是誰便宜就用誰，若是政府覺得有資安問題，那政府就需要提倡他們的想法，並找出改變的方法，甚至發展一套自己的系統來應對，或是就如同日本政府直接禁止也是一個辦法。3103043064",""
458,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32748&level=0","我認為禁用華為在自由貿易的市場下是不合理的，但是如果說日本是為了國安問題而禁用，倒能另人理解，但依據美、澳、日禁用華為的時間點，大概可推斷還是與政治立場有關，因為政治的問題，所以打算用經濟制裁，不過日本若繼續打經貿戰，對它本身也不利，畢竟它身為出口國，就應該要懂得適時收放，才不會被反咬一口。 4106044017 行銷二",""
459,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32749&level=0","雖然有很多家手機品牌 ，但已被美國的反諜特工調查，認為華為和中國政府有密不可分的關係，為了國家的安全著想，禁用華為是正確作為，即使僅是美國單方面的調查，我認為未雨綢繆也是好的，畢竟國安問題可不能掉以輕心。4107051027",""
460,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32750&level=0","我也覺得這件事不是是非對錯的問題，是因為美中貿易戰讓美國決定禁用華為，日本只是因為一直以來比較親美所以選邊站而已，算是合理的決定。我覺得禁用華為與華為可能有竊聽問題的考量比較無關，主要是美國為了對抗中國的崛起才禁用的。4107051039",""
461,"shi-dui-zhi-zhang-zhe-de-zun-zhong-cong-li-xiang-cheng-wei-xian-shi?partial=29492&level=0","社會制度因而需要改變",""
462,"shi-dui-zhi-zhang-zhe-de-zun-zhong-cong-li-xiang-cheng-wei-xian-shi?partial=29493&level=0","智障者與法律的關係需要重新審視.",""
463,"shi-dui-zhi-zhang-zhe-de-zun-zhong-cong-li-xiang-cheng-wei-xian-shi?partial=29494&level=0","智障者在性上的感受,需要被同等尊重.",""
464,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32624&level=0","case1：核電1度0.9塊，相比其他發電還要低，火力發電1度1.2塊，太陽能1度4.5塊，而且不易受國際的影響，",""
465,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32625&level=0","case2：相較核能發電，其他發電易受外在條件影響",""
466,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32627&level=0","case1：台灣位於地震帶上，常有颱風的侵襲",""
467,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32628&level=0","case２：台灣的人口密度高，核電廠對人民危害大",""
468,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32631&level=0","case3：將低階核廢料置放在落後地區；高階核廢料繼續存放，但會有核災風險",""
469,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32634&level=0","再生能源沒有燃料費，沒有災害風險",""
470,"wei-lai-ying-quan-mian-shi-yong-dian-dong-che-liang?partial=32662&level=0","環境空汙降低電動車排炭比是燃料汽機車的一半，加上石油能源危機，只有少數國家有石油",""
471,"wo-jue-de-yi-lang-nu-zi-wan-cheng-tie-ren-san-xiang-shi-yi-jian-ling-ren-pei-fu-de-shi-02f4ccc2f8584511a0a6cd3fb1cdc93d?partial=31219&level=0","伊斯蘭教女性不能露出頭髮或穿露出身材的衣服。",""
472,"wo-jue-de-yi-lang-nu-zi-wan-cheng-tie-ren-san-xiang-shi-yi-jian-ling-ren-pei-fu-de-shi-02f4ccc2f8584511a0a6cd3fb1cdc93d?partial=31220&level=0","她不放棄她對運動的喜愛，而且努力想辦法解決",""
473,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29300&level=0","魚翅是鯊魚的一部份",""
474,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29305&level=0","過量捕殺鯊魚，會使海獅過量繁殖，影響海洋生態",""
475,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29307&level=0","但是如果依你們的說法，這個世界也有很多動物都是我們的食物，我們是不是要停止食用所有的動物（如雞肉）呢？而且我們可以減少食用而不用禁止食用。因為魚翅含降血脂、抗動脈硬化及抗凝成份，對心血管系統疾患有防治功效，和含有豐富的膠原蛋白，但其蛋白屬不完全蛋白，烹制時應與肉類、雞、鴨、蝦等共烹，以達到蛋白質的互補，又能賦味增鮮，能滋養、柔嫩皮膚。",""
476,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29308&level=0","支持食用替代品，可減少食用魚翅，但在必要時亦仍可以食用魚翅。",""
477,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29309&level=0","過度食用鯊魚生態不平衡",""
478,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29310&level=0","如果過度捕獵鯊魚，會令整個海洋生態受到威脅",""
479,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29311&level=0","是由鯊魚出的",""
480,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29314&level=0","掃不掃興因人而異,不能為了人們的快樂而大量殺害鯊魚，人們也不能因為覺得殺人快樂而殺你的吧，畢竟幾億的生命比快樂重要吧。何況人們能用其他東西來令自己快樂,不一定要用魚翅吧。",""
481,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29315&level=0","我愛鯊魚",""
482,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29316&level=0","我愛鯊魚",""
483,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29317&level=0","我愛鯊魚",""
484,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29265&level=0","在職場獲得的經驗與知識是否與未來所學有幫助。",""
485,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29267&level=0","工作表現必須有一定水準",""
486,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29270&level=0","開學前幾個星期學生的學習狀況就相當差了，更何況是兩三年沒有讀書的狀況下需重回校園。",""
487,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29272&level=0","二十多歲的人的學習能力或許不比二十出頭的人來得好。",""
488,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29273&level=0","對某些科系的學生或是想轉領域的人來說，實際經驗比起理論知識重要的多。",""
489,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29274&level=0","以人生幾十年的時間來看，兩三年不算什麼。",""
490,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29275&level=0","公司的上司所寫的推薦信對申請相當有利。",""
491,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32553&level=0","Case 1:研究人員從一隻欖蠵龜的鼻孔裡撬出一根吸管。",""
492,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32554&level=0","Case 2:抹香鯨陳屍印尼海灘，胃塞6公斤塑膠垃圾",""
493,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32558&level=0","以紙吸管為例:因有鍍塑膠膜，回收工程不易",""
494,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32559&level=0","醫療產業為例:影響衛生方面、消毒成本",""
495,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32565&level=0","先減少一次性塑膠材質，並持續找出替代方案",""
496,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32567&level=0","case 3:中途島動物誤食塑膠而死亡，包含瓶蓋、塑膠微粒",""
497,"yi-he-yang-lu-de-gong-tou-ying-gai-bei-zhi-chi?partial=31703&level=0","檢視核能是否是對環境衝擊最小，安全且清潔的能源方式，須檢視其從鈾礦開採、燃料棒提煉、運轉再至核廢料處置過程中所出現的外部成本。且核電外部成本最大不確定性來自核災意外成本的估算，依據Rabl等（2013）估算，核災外部成本最高可達23.8歐元／MWh。依據蘇黎世理工學院與薩塞克斯大學研究團隊最新研究顯示，全球每60至150年就有一半以上的機率發生如福島核災等級或以上的核能意外事件，每10至20年就會發生如三哩島核災等級以上的核能意外（Wheatley et al., 2017）",""
